weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,rural,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,age,age5yrs,sex,disab,pension,hhid
54.862862,5,Other household types,13138.576,1,8.6950874,0,10,1,1,0,0,0,0,0,0,0,0,57,11,1,1,0,1
54.862862,5,Other household types,13138.576,1,8.6950874,0,10,1,1,0,0,0,0,0,0,0,0,28,5,0,0,0,1
54.862862,5,Other household types,13138.576,1,8.6950874,0,10,1,1,0,0,0,0,0,0,0,0,30,6,1,0,0,1
54.862862,5,Other household types,13138.576,1,8.6950874,0,10,1,1,0,0,0,0,0,0,0,0,29,5,0,0,0,1
54.862862,5,Other household types,13138.576,1,8.6950874,0,10,1,1,0,0,0,0,0,0,0,0,28,5,1,0,0,1
54.862862,6,Three generation household,5579.228,1,7.8787689,0,7,0,1,0,5000,0,0,1,2000,0,0,78,15,1,1,0,2
54.862862,6,Three generation household,5579.228,1,7.8787689,0,7,0,1,0,5000,0,0,1,2000,0,0,7,1,0,0,0,2
54.862862,6,Three generation household,5579.228,1,7.8787689,0,7,0,1,0,5000,0,0,1,2000,0,0,52,10,0,0,0,2
54.862862,6,Three generation household,5579.228,1,7.8787689,0,7,0,1,0,5000,0,0,1,2000,0,0,46,9,1,0,0,2
54.862862,6,Three generation household,5579.228,1,7.8787689,0,7,0,1,0,5000,0,0,1,2000,0,0,16,3,0,0,0,2
54.862862,6,Three generation household,5579.228,1,7.8787689,0,7,0,1,0,5000,0,0,1,2000,0,0,13,2,1,0,0,2
54.862862,7,Three generation household,5143.0596,1,8.7405777,0,6,0,1,0,0,0,0,1,2000,0,0,29,5,1,0,0,3
54.862862,7,Three generation household,5143.0596,1,8.7405777,0,6,0,1,0,0,0,0,1,2000,0,0,11,2,1,0,0,3
54.862862,7,Three generation household,5143.0596,1,8.7405777,0,6,0,1,0,0,0,0,1,2000,0,0,38,7,0,0,0,3
54.862862,7,Three generation household,5143.0596,1,8.7405777,0,6,0,1,0,0,0,0,1,2000,0,0,34,6,1,0,0,3
54.862862,7,Three generation household,5143.0596,1,8.7405777,0,6,0,1,0,0,0,0,1,2000,0,0,42,8,1,0,0,3
54.862862,7,Three generation household,5143.0596,1,8.7405777,0,6,0,1,0,0,0,0,1,2000,0,0,62,12,1,1,0,3
54.862862,7,Three generation household,5143.0596,1,8.7405777,0,6,0,1,0,0,0,0,1,2000,0,0,6,1,0,0,0,3
54.862862,11,Three generation household,7535.1738,1,7.9376574,0,9,0,1,1,10000,0,0,0,0,0,0,69,13,0,1,1,4
54.862862,11,Three generation household,7535.1738,1,7.9376574,0,9,0,1,1,10000,0,0,0,0,0,0,16,3,1,0,0,4
54.862862,11,Three generation household,7535.1738,1,7.9376574,0,9,0,1,1,10000,0,0,0,0,0,0,10,2,0,0,0,4
54.862862,11,Three generation household,7535.1738,1,7.9376574,0,9,0,1,1,10000,0,0,0,0,0,0,42,8,1,0,0,4
54.862862,11,Three generation household,7535.1738,1,7.9376574,0,9,0,1,1,10000,0,0,0,0,0,0,68,13,1,0,0,4
54.862862,11,Three generation household,7535.1738,1,7.9376574,0,9,0,1,1,10000,0,0,0,0,0,0,44,8,0,0,0,4
54.862862,11,Three generation household,7535.1738,1,7.9376574,0,9,0,1,1,10000,0,0,0,0,0,0,46,9,0,0,0,4
54.862862,11,Three generation household,7535.1738,1,7.9376574,0,9,0,1,1,10000,0,0,0,0,0,0,38,7,0,0,0,4
54.862862,11,Three generation household,7535.1738,1,7.9376574,0,9,0,1,1,10000,0,0,0,0,0,0,18,3,1,0,0,4
54.862862,11,Three generation household,7535.1738,1,7.9376574,0,9,0,1,1,10000,0,0,0,0,0,0,9,1,1,0,0,4
54.862862,11,Three generation household,7535.1738,1,7.9376574,0,9,0,1,1,10000,0,0,0,0,0,0,40,8,1,0,0,4
54.862862,1,"One-person household, 18-59 years",4722.2217,1,9.1573286,0,6,1,1,0,0,0,0,0,0,0,0,52,10,1,0,0,5
54.862862,4,"Couple household, with children",10791.838,1,8.9507256,0,10,0,1,0,0,0,0,0,0,0,0,43,8,0,0,0,6
54.862862,4,"Couple household, with children",10791.838,1,8.9507256,0,10,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,6
54.862862,4,"Couple household, with children",10791.838,1,8.9507256,0,10,0,1,0,0,0,0,0,0,0,0,43,8,1,0,0,6
54.862862,4,"Couple household, with children",10791.838,1,8.9507256,0,10,0,1,0,0,0,0,0,0,0,0,18,3,0,0,0,6
54.862862,2,Single parent/caregiver (<60 years),10204.159,1,8.9450369,0,10,1,1,0,0,0,0,0,0,0,0,12,2,1,0,0,7
54.862862,2,Single parent/caregiver (<60 years),10204.159,1,8.9450369,0,10,1,1,0,0,0,0,0,0,0,0,49,9,1,0,0,7
54.862862,10,Three generation household,3721.5488,1,8.5139179,0,4,0,1,0,0,0,0,1,4000,0,0,34,6,0,0,0,8
54.862862,10,Three generation household,3721.5488,1,8.5139179,0,4,0,1,0,0,0,0,1,4000,0,0,62,12,1,1,0,8
54.862862,10,Three generation household,3721.5488,1,8.5139179,0,4,0,1,0,0,0,0,1,4000,0,0,27,5,1,0,0,8
54.862862,10,Three generation household,3721.5488,1,8.5139179,0,4,0,1,0,0,0,0,1,4000,0,0,4,0,0,0,0,8
54.862862,10,Three generation household,3721.5488,1,8.5139179,0,4,0,1,0,0,0,0,1,4000,0,0,8,1,0,0,0,8
54.862862,10,Three generation household,3721.5488,1,8.5139179,0,4,0,1,0,0,0,0,1,4000,0,0,25,5,1,1,0,8
54.862862,10,Three generation household,3721.5488,1,8.5139179,0,4,0,1,0,0,0,0,1,4000,0,0,37,7,0,1,0,8
54.862862,10,Three generation household,3721.5488,1,8.5139179,0,4,0,1,0,0,0,0,1,4000,0,0,29,5,1,1,0,8
54.862862,10,Three generation household,3721.5488,1,8.5139179,0,4,0,1,0,0,0,0,1,4000,0,0,67,13,0,0,0,8
54.862862,10,Three generation household,3721.5488,1,8.5139179,0,4,0,1,0,0,0,0,1,4000,0,0,29,5,0,0,0,8
54.862862,3,"Couple household, with no children",19761.506,1,9.370903,0,10,0,1,0,0,0,0,0,0,0,0,43,8,1,0,0,9
54.862862,3,"Couple household, with no children",19761.506,1,9.370903,0,10,0,1,0,0,0,0,0,0,0,0,18,3,1,0,0,9
54.862862,3,"Couple household, with no children",19761.506,1,9.370903,0,10,0,1,0,0,0,0,0,0,0,0,46,9,0,0,0,9
54.862862,11,"Couple household, with children",4645.0474,1,8.5014429,0,5,0,1,0,0,0,0,0,0,0,0,34,6,0,0,0,10
54.862862,11,"Couple household, with children",4645.0474,1,8.5014429,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,10
54.862862,11,"Couple household, with children",4645.0474,1,8.5014429,0,5,0,1,0,0,0,0,0,0,0,0,54,10,0,0,0,10
54.862862,11,"Couple household, with children",4645.0474,1,8.5014429,0,5,0,1,0,0,0,0,0,0,0,0,14,2,1,0,0,10
54.862862,11,"Couple household, with children",4645.0474,1,8.5014429,0,5,0,1,0,0,0,0,0,0,0,0,29,5,1,0,0,10
54.862862,11,"Couple household, with children",4645.0474,1,8.5014429,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
54.862862,11,"Couple household, with children",4645.0474,1,8.5014429,0,5,0,1,0,0,0,0,0,0,0,0,32,6,1,0,0,10
54.862862,11,"Couple household, with children",4645.0474,1,8.5014429,0,5,0,1,0,0,0,0,0,0,0,0,34,6,0,0,0,10
54.862862,11,"Couple household, with children",4645.0474,1,8.5014429,0,5,0,1,0,0,0,0,0,0,0,0,30,6,1,0,0,10
54.862862,11,"Couple household, with children",4645.0474,1,8.5014429,0,5,0,1,0,0,0,0,0,0,0,0,50,10,1,0,0,10
54.862862,11,"Couple household, with children",4645.0474,1,8.5014429,0,5,0,1,0,0,0,0,0,0,0,0,19,3,1,0,0,10
54.862862,6,"Couple household, with children",11992.265,1,8.8045635,0,10,0,1,0,0,0,0,0,0,0,0,49,9,0,0,0,11
54.862862,6,"Couple household, with children",11992.265,1,8.8045635,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11
54.862862,6,"Couple household, with children",11992.265,1,8.8045635,0,10,0,1,0,0,0,0,0,0,0,0,43,8,1,0,0,11
54.862862,6,"Couple household, with children",11992.265,1,8.8045635,0,10,0,1,0,0,0,0,0,0,0,0,13,2,1,0,0,11
54.862862,6,"Couple household, with children",11992.265,1,8.8045635,0,10,0,1,0,0,0,0,0,0,0,0,16,3,0,0,0,11
54.862862,6,"Couple household, with children",11992.265,1,8.8045635,0,10,0,1,0,0,0,0,0,0,0,0,17,3,1,0,0,11
54.862862,7,Other household types,5387.0103,1,8.7412004,0,7,1,1,0,0,0,0,0,0,0,0,9,1,1,0,0,12
54.862862,7,Other household types,5387.0103,1,8.7412004,0,7,1,1,0,0,0,0,0,0,0,0,29,5,0,0,0,12
54.862862,7,Other household types,5387.0103,1,8.7412004,0,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12
54.862862,7,Other household types,5387.0103,1,8.7412004,0,7,1,1,0,0,0,0,0,0,0,0,27,5,1,0,0,12
54.862862,7,Other household types,5387.0103,1,8.7412004,0,7,1,1,0,0,0,0,0,0,0,0,27,5,0,0,0,12
54.862862,7,Other household types,5387.0103,1,8.7412004,0,7,1,1,0,0,0,0,0,0,0,0,20,4,0,0,0,12
54.862862,7,Other household types,5387.0103,1,8.7412004,0,7,1,1,0,0,0,0,0,0,0,0,50,10,1,0,0,12
54.862862,6,"Couple household, with children",8329.1885,1,8.7418089,0,9,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,13
54.862862,6,"Couple household, with children",8329.1885,1,8.7418089,0,9,0,1,0,0,0,0,0,0,0,0,18,3,0,0,0,13
54.862862,6,"Couple household, with children",8329.1885,1,8.7418089,0,9,0,1,0,0,0,0,0,0,0,0,49,9,0,0,0,13
54.862862,6,"Couple household, with children",8329.1885,1,8.7418089,0,9,0,1,0,0,0,0,0,0,0,0,44,8,1,0,0,13
54.862862,6,"Couple household, with children",8329.1885,1,8.7418089,0,9,0,1,0,0,0,0,0,0,0,0,15,3,1,0,0,13
54.862862,6,"Couple household, with children",8329.1885,1,8.7418089,0,9,0,1,0,0,0,0,0,0,0,0,16,3,0,0,0,13
37.591221,3,"Couple household, with no children",10596.256,1,8.9388618,0,10,0,1,0,0,0,0,0,0,0,0,18,3,0,0,0,14
37.591221,3,"Couple household, with no children",10596.256,1,8.9388618,0,10,0,1,0,0,0,0,0,0,0,0,55,11,1,0,0,14
37.591221,3,"Couple household, with no children",10596.256,1,8.9388618,0,10,0,1,0,0,0,0,0,0,0,0,68,13,0,1,0,14
37.591221,4,"Couple household, with children",9736.5938,1,8.7946014,0,10,1,1,0,0,0,0,0,0,0,0,19,3,0,0,0,15
37.591221,4,"Couple household, with children",9736.5938,1,8.7946014,0,10,1,1,0,0,0,0,0,0,0,0,6,1,1,0,0,15
37.591221,4,"Couple household, with children",9736.5938,1,8.7946014,0,10,1,1,0,0,0,0,0,0,0,0,46,9,1,1,0,15
37.591221,4,"Couple household, with children",9736.5938,1,8.7946014,0,10,1,1,0,0,0,0,0,0,0,0,17,3,1,0,0,15
37.591221,6,"Couple household, with children",7498.1519,1,8.8191586,0,9,1,1,0,0,0,0,0,0,0,0,38,7,0,0,0,16
37.591221,6,"Couple household, with children",7498.1519,1,8.8191586,0,9,1,1,0,0,0,0,0,0,0,0,26,5,1,0,0,16
37.591221,6,"Couple household, with children",7498.1519,1,8.8191586,0,9,1,1,0,0,0,0,0,0,0,0,5,1,1,0,0,16
37.591221,6,"Couple household, with children",7498.1519,1,8.8191586,0,9,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,16
37.591221,6,"Couple household, with children",7498.1519,1,8.8191586,0,9,1,1,0,0,0,0,0,0,0,0,9,1,0,0,0,16
37.591221,6,"Couple household, with children",7498.1519,1,8.8191586,0,9,1,1,0,0,0,0,0,0,0,0,35,7,1,0,0,16
37.591221,2,Single parent/caregiver (<60 years),16919.596,1,9.0449705,0,10,1,1,0,0,0,0,0,0,0,0,37,7,1,0,0,17
37.591221,2,Single parent/caregiver (<60 years),16919.596,1,9.0449705,0,10,1,1,0,0,0,0,0,0,0,0,14,2,1,0,0,17
37.591221,5,"Couple household, with children",3913.1379,1,8.8969765,0,4,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,18
37.591221,5,"Couple household, with children",3913.1379,1,8.8969765,0,4,0,1,0,0,0,0,0,0,0,0,30,6,0,0,0,18
37.591221,5,"Couple household, with children",3913.1379,1,8.8969765,0,4,0,1,0,0,0,0,0,0,0,0,33,6,1,0,0,18
37.591221,5,"Couple household, with children",3913.1379,1,8.8969765,0,4,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,18
37.591221,5,"Couple household, with children",3913.1379,1,8.8969765,0,4,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,18
37.591221,3,"Couple household, with no children",14918.726,1,8.9543343,0,10,0,1,0,0,0,0,0,0,0,0,57,11,1,1,0,19
37.591221,3,"Couple household, with no children",14918.726,1,8.9543343,0,10,0,1,0,0,0,0,0,0,0,0,56,11,0,0,0,19
37.591221,3,"Couple household, with no children",14918.726,1,8.9543343,0,10,0,1,0,0,0,0,0,0,0,0,18,3,1,0,0,19
37.591221,7,"Couple household, with children",4792.3818,1,8.4975262,0,6,0,1,0,0,0,0,0,0,0,0,22,4,1,0,0,20
37.591221,7,"Couple household, with children",4792.3818,1,8.4975262,0,6,0,1,0,0,0,0,0,0,0,0,57,11,0,0,0,20
37.591221,7,"Couple household, with children",4792.3818,1,8.4975262,0,6,0,1,0,0,0,0,0,0,0,0,11,2,0,0,0,20
37.591221,7,"Couple household, with children",4792.3818,1,8.4975262,0,6,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,20
37.591221,7,"Couple household, with children",4792.3818,1,8.4975262,0,6,0,1,0,0,0,0,0,0,0,0,39,7,1,0,0,20
37.591221,7,"Couple household, with children",4792.3818,1,8.4975262,0,6,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,20
37.591221,7,"Couple household, with children",4792.3818,1,8.4975262,0,6,0,1,0,0,0,0,0,0,0,0,15,3,0,0,0,20
37.591221,12,"Couple household, with children",5361.1865,1,8.3321085,0,7,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,21
37.591221,12,"Couple household, with children",5361.1865,1,8.3321085,0,7,0,1,0,0,0,0,0,0,0,0,8,1,1,0,0,21
37.591221,12,"Couple household, with children",5361.1865,1,8.3321085,0,7,0,1,0,0,0,0,0,0,0,0,25,5,0,0,0,21
37.591221,12,"Couple household, with children",5361.1865,1,8.3321085,0,7,0,1,0,0,0,0,0,0,0,0,54,10,1,0,0,21
37.591221,12,"Couple household, with children",5361.1865,1,8.3321085,0,7,0,1,0,0,0,0,0,0,0,0,33,6,0,0,0,21
37.591221,12,"Couple household, with children",5361.1865,1,8.3321085,0,7,0,1,0,0,0,0,0,0,0,0,35,7,0,0,0,21
37.591221,12,"Couple household, with children",5361.1865,1,8.3321085,0,7,0,1,0,0,0,0,0,0,0,0,32,6,1,0,0,21
37.591221,12,"Couple household, with children",5361.1865,1,8.3321085,0,7,0,1,0,0,0,0,0,0,0,0,21,4,0,0,0,21
37.591221,12,"Couple household, with children",5361.1865,1,8.3321085,0,7,0,1,0,0,0,0,0,0,0,0,22,4,1,0,0,21
37.591221,12,"Couple household, with children",5361.1865,1,8.3321085,0,7,0,1,0,0,0,0,0,0,0,0,29,5,0,0,0,21
37.591221,12,"Couple household, with children",5361.1865,1,8.3321085,0,7,0,1,0,0,0,0,0,0,0,0,56,11,0,0,0,21
37.591221,12,"Couple household, with children",5361.1865,1,8.3321085,0,7,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,21
37.591221,10,Three generation household,6005.2842,1,8.5502424,0,7,1,1,0,0,0,0,0,0,0,0,10,2,1,0,0,22
37.591221,10,Three generation household,6005.2842,1,8.5502424,0,7,1,1,0,0,0,0,0,0,0,0,16,3,1,1,0,22
37.591221,10,Three generation household,6005.2842,1,8.5502424,0,7,1,1,0,0,0,0,0,0,0,0,40,8,1,0,0,22
37.591221,10,Three generation household,6005.2842,1,8.5502424,0,7,1,1,0,0,0,0,0,0,0,0,28,5,0,0,0,22
37.591221,10,Three generation household,6005.2842,1,8.5502424,0,7,1,1,0,0,0,0,0,0,0,0,28,5,1,0,0,22
37.591221,10,Three generation household,6005.2842,1,8.5502424,0,7,1,1,0,0,0,0,0,0,0,0,63,12,1,1,0,22
37.591221,10,Three generation household,6005.2842,1,8.5502424,0,7,1,1,0,0,0,0,0,0,0,0,64,12,0,1,0,22
37.591221,10,Three generation household,6005.2842,1,8.5502424,0,7,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,22
37.591221,10,Three generation household,6005.2842,1,8.5502424,0,7,1,1,0,0,0,0,0,0,0,0,19,3,1,0,0,22
37.591221,10,Three generation household,6005.2842,1,8.5502424,0,7,1,1,0,0,0,0,0,0,0,0,21,4,1,0,0,22
37.591221,1,"One-person household, 18-59 years",14943.209,1,9.1513634,0,10,0,1,0,0,0,0,0,0,0,0,21,4,0,0,0,23
37.591221,5,"Couple household, with no children",9175.0029,1,8.2963562,0,9,0,1,0,0,0,0,0,0,0,0,56,11,0,0,0,24
37.591221,5,"Couple household, with no children",9175.0029,1,8.2963562,0,9,0,1,0,0,0,0,0,0,0,0,27,5,0,0,1,24
37.591221,5,"Couple household, with no children",9175.0029,1,8.2963562,0,9,0,1,0,0,0,0,0,0,0,0,51,10,1,0,0,24
37.591221,5,"Couple household, with no children",9175.0029,1,8.2963562,0,9,0,1,0,0,0,0,0,0,0,0,84,16,0,1,0,24
37.591221,5,"Couple household, with no children",9175.0029,1,8.2963562,0,9,0,1,0,0,0,0,0,0,0,0,25,5,0,0,0,24
37.591221,9,Three generation household,9623.0664,1,8.6810341,0,9,0,1,0,0,0,0,0,0,0,0,32,6,1,0,0,25
37.591221,9,Three generation household,9623.0664,1,8.6810341,0,9,0,1,0,0,0,0,0,0,0,0,20,4,0,0,0,25
37.591221,9,Three generation household,9623.0664,1,8.6810341,0,9,0,1,0,0,0,0,0,0,0,0,60,12,0,0,0,25
37.591221,9,Three generation household,9623.0664,1,8.6810341,0,9,0,1,0,0,0,0,0,0,0,0,25,5,1,0,0,25
37.591221,9,Three generation household,9623.0664,1,8.6810341,0,9,0,1,0,0,0,0,0,0,0,0,59,11,1,0,0,25
37.591221,9,Three generation household,9623.0664,1,8.6810341,0,9,0,1,0,0,0,0,0,0,0,0,26,5,0,0,0,25
37.591221,9,Three generation household,9623.0664,1,8.6810341,0,9,0,1,0,0,0,0,0,0,0,0,30,6,1,0,0,25
37.591221,9,Three generation household,9623.0664,1,8.6810341,0,9,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,25
37.591221,9,Three generation household,9623.0664,1,8.6810341,0,9,0,1,0,0,0,0,0,0,0,0,35,7,0,0,0,25
37.591221,3,Other household types,12765.767,1,9.1665592,0,10,0,1,0,0,0,0,0,0,0,0,22,4,0,0,0,26
37.591221,3,Other household types,12765.767,1,9.1665592,0,10,0,1,0,0,0,0,0,0,0,0,22,4,0,0,0,26
37.591221,3,Other household types,12765.767,1,9.1665592,0,10,0,1,0,0,0,0,0,0,0,0,21,4,0,0,0,26
37.591221,5,"Couple household, with children",8036.8384,1,8.9425621,0,9,0,1,0,0,0,0,0,0,0,0,34,6,1,0,0,27
37.591221,5,"Couple household, with children",8036.8384,1,8.9425621,0,9,0,1,0,0,0,0,0,0,0,0,11,2,0,0,0,27
37.591221,5,"Couple household, with children",8036.8384,1,8.9425621,0,9,0,1,0,0,0,0,0,0,0,0,42,8,0,0,0,27
37.591221,5,"Couple household, with children",8036.8384,1,8.9425621,0,9,0,1,0,0,0,0,0,0,0,0,34,6,1,0,0,27
37.591221,5,"Couple household, with children",8036.8384,1,8.9425621,0,9,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,27
37.591221,3,"Couple household, with children",6373.4409,1,8.3341436,0,8,0,1,0,0,0,0,0,0,0,0,45,9,0,0,0,28
37.591221,3,"Couple household, with children",6373.4409,1,8.3341436,0,8,0,1,0,0,0,0,0,0,0,0,35,7,1,0,0,28
37.591221,3,"Couple household, with children",6373.4409,1,8.3341436,0,8,0,1,0,0,0,0,0,0,0,0,15,3,1,1,0,28
51.346012,5,"Couple household, with no children",9161.7988,1,8.3741388,0,9,1,1,0,0,0,0,0,0,0,0,31,6,0,0,0,29
51.346012,5,"Couple household, with no children",9161.7988,1,8.3741388,0,9,1,1,0,0,0,0,0,0,0,0,55,11,1,0,0,29
51.346012,5,"Couple household, with no children",9161.7988,1,8.3741388,0,9,1,1,0,0,0,0,0,0,0,0,23,4,1,0,0,29
51.346012,5,"Couple household, with no children",9161.7988,1,8.3741388,0,9,1,1,0,0,0,0,0,0,0,0,23,4,0,0,0,29
51.346012,5,"Couple household, with no children",9161.7988,1,8.3741388,0,9,1,1,0,0,0,0,0,0,0,0,62,12,0,1,0,29
51.346012,2,"Couple household, with no children",10549.408,1,9.5312271,0,10,0,1,0,0,0,0,0,0,0,0,26,5,1,0,0,30
51.346012,2,"Couple household, with no children",10549.408,1,9.5312271,0,10,0,1,0,0,0,0,0,0,0,0,28,5,0,0,0,30
51.346012,10,"Couple household, with children",5927.1768,1,8.4118547,0,7,1,1,0,0,0,0,0,0,0,0,18,3,0,0,0,31
51.346012,10,"Couple household, with children",5927.1768,1,8.4118547,0,7,1,1,0,0,0,0,0,0,0,0,24,4,0,0,0,31
51.346012,10,"Couple household, with children",5927.1768,1,8.4118547,0,7,1,1,0,0,0,0,0,0,0,0,40,8,1,1,0,31
51.346012,10,"Couple household, with children",5927.1768,1,8.4118547,0,7,1,1,0,0,0,0,0,0,0,0,25,5,0,0,0,31
51.346012,10,"Couple household, with children",5927.1768,1,8.4118547,0,7,1,1,0,0,0,0,0,0,0,0,21,4,0,0,0,31
51.346012,10,"Couple household, with children",5927.1768,1,8.4118547,0,7,1,1,0,0,0,0,0,0,0,0,18,3,1,1,0,31
51.346012,10,"Couple household, with children",5927.1768,1,8.4118547,0,7,1,1,0,0,0,0,0,0,0,0,45,9,0,0,0,31
51.346012,10,"Couple household, with children",5927.1768,1,8.4118547,0,7,1,1,0,0,0,0,0,0,0,0,11,2,0,0,0,31
51.346012,10,"Couple household, with children",5927.1768,1,8.4118547,0,7,1,1,0,0,0,0,0,0,0,0,30,6,0,0,0,31
51.346012,10,"Couple household, with children",5927.1768,1,8.4118547,0,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31
51.346012,3,Three generation household,6691.1021,1,8.6548519,0,8,1,1,0,0,0,0,0,0,0,0,61,12,1,1,0,32
51.346012,3,Three generation household,6691.1021,1,8.6548519,0,8,1,1,0,0,0,0,0,0,0,0,7,1,1,0,0,32
51.346012,3,Three generation household,6691.1021,1,8.6548519,0,8,1,1,0,0,0,0,0,0,0,0,20,4,1,0,0,32
51.346012,6,Three generation household,14369.036,1,9.227458,0,10,0,1,0,0,0,0,0,0,0,0,95,16,0,0,0,33
51.346012,6,Three generation household,14369.036,1,9.227458,0,10,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,33
51.346012,6,Three generation household,14369.036,1,9.227458,0,10,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,33
51.346012,6,Three generation household,14369.036,1,9.227458,0,10,0,1,0,0,0,0,0,0,0,0,35,7,0,0,0,33
51.346012,6,Three generation household,14369.036,1,9.227458,0,10,0,1,0,0,0,0,0,0,0,0,31,6,1,0,0,33
51.346012,6,Three generation household,14369.036,1,9.227458,0,10,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,33
51.346012,6,Three generation household,9571.7129,1,8.6908741,0,9,1,1,0,0,0,0,0,0,0,0,38,7,0,0,0,34
51.346012,6,Three generation household,9571.7129,1,8.6908741,0,9,1,1,0,0,0,0,0,0,0,0,41,8,0,0,0,34
51.346012,6,Three generation household,9571.7129,1,8.6908741,0,9,1,1,0,0,0,0,0,0,0,0,64,12,1,1,0,34
51.346012,6,Three generation household,9571.7129,1,8.6908741,0,9,1,1,0,0,0,0,0,0,0,0,14,2,1,0,0,34
51.346012,6,Three generation household,9571.7129,1,8.6908741,0,9,1,1,0,0,0,0,0,0,0,0,37,7,0,0,0,34
51.346012,6,Three generation household,9571.7129,1,8.6908741,0,9,1,1,0,0,0,0,0,0,0,0,36,7,1,0,0,34
51.346012,8,Three generation household,8844.2764,1,8.1553125,0,9,0,1,0,5000,0,0,1,2000,0,0,7,1,0,0,0,35
51.346012,8,Three generation household,8844.2764,1,8.1553125,0,9,0,1,0,5000,0,0,1,2000,0,0,17,3,0,1,0,35
51.346012,8,Three generation household,8844.2764,1,8.1553125,0,9,0,1,0,5000,0,0,1,2000,0,0,43,8,1,0,0,35
51.346012,8,Three generation household,8844.2764,1,8.1553125,0,9,0,1,0,5000,0,0,1,2000,0,0,67,13,1,0,0,35
51.346012,8,Three generation household,8844.2764,1,8.1553125,0,9,0,1,0,5000,0,0,1,2000,0,0,24,4,0,0,0,35
51.346012,8,Three generation household,8844.2764,1,8.1553125,0,9,0,1,0,5000,0,0,1,2000,0,0,39,7,0,0,0,35
51.346012,8,Three generation household,8844.2764,1,8.1553125,0,9,0,1,0,5000,0,0,1,2000,0,0,61,12,0,0,0,35
51.346012,8,Three generation household,8844.2764,1,8.1553125,0,9,0,1,0,5000,0,0,1,2000,0,0,20,4,1,0,0,35
51.346012,3,"Couple household, with no children",5409.8467,1,8.8240862,0,7,0,1,0,0,0,0,0,0,0,0,49,9,1,1,0,36
51.346012,3,"Couple household, with no children",5409.8467,1,8.8240862,0,7,0,1,0,0,0,0,0,0,0,0,25,5,1,0,0,36
51.346012,3,"Couple household, with no children",5409.8467,1,8.8240862,0,7,0,1,0,0,0,0,0,0,0,0,51,10,0,0,0,36
51.346012,7,Three generation household,6646.8062,1,8.7974739,0,8,1,1,0,0,0,0,1,2000,0,0,61,12,1,1,0,37
51.346012,7,Three generation household,6646.8062,1,8.7974739,0,8,1,1,0,0,0,0,1,2000,0,0,9,1,1,0,0,37
51.346012,7,Three generation household,6646.8062,1,8.7974739,0,8,1,1,0,0,0,0,1,2000,0,0,60,12,0,1,0,37
51.346012,7,Three generation household,6646.8062,1,8.7974739,0,8,1,1,0,0,0,0,1,2000,0,0,24,4,1,0,0,37
51.346012,7,Three generation household,6646.8062,1,8.7974739,0,8,1,1,0,0,0,0,1,2000,0,0,37,7,1,0,0,37
51.346012,7,Three generation household,6646.8062,1,8.7974739,0,8,1,1,0,0,0,0,1,2000,0,0,20,4,1,0,0,37
51.346012,7,Three generation household,6646.8062,1,8.7974739,0,8,1,1,0,0,0,0,1,2000,0,0,40,8,0,1,0,37
51.346012,4,"Couple household, with children",5475.605,1,8.411027,0,7,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,38
51.346012,4,"Couple household, with children",5475.605,1,8.411027,0,7,0,1,0,0,0,0,0,0,0,0,9,1,1,0,0,38
51.346012,4,"Couple household, with children",5475.605,1,8.411027,0,7,0,1,0,0,0,0,0,0,0,0,34,6,1,0,0,38
51.346012,4,"Couple household, with children",5475.605,1,8.411027,0,7,0,1,0,0,0,0,0,0,0,0,36,7,0,0,0,38
51.346012,3,"Couple household, with children",9865.3525,1,8.6189671,0,10,0,1,0,0,0,0,0,0,0,0,35,7,1,0,0,39
51.346012,3,"Couple household, with children",9865.3525,1,8.6189671,0,10,0,1,0,0,0,0,0,0,0,0,37,7,0,0,0,39
51.346012,3,"Couple household, with children",9865.3525,1,8.6189671,0,10,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,39
