year,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
2025,1236.9351,1249.129,1260.552,1271.165,1280.925,1289.792,1297.725,1304.684,1310.625,1315.51,1319.766,1323.821,1325.288,1323.1899,1318.891,1314.459,1309.1479,1306.4449,1308.1899,1312.694,1315.989,1318.344,1320.988,1323.964,1326.5129,1328.879,1332.266,1328.9821,1315.621,1296.194,1277.592,1257.806,1244.254,1241.126,1244.752,1246.715,1248.028,1249.897,1251.86,1253.2939,1254.2889,1255.129,1251.241,1240.4449,1224.613,1207.921,1189.6899,1169.97,1149.255,1127.431,1104.1899,1079.954,1054.119,1026.4709,997.65503,968.31799,938.08398,909.612,884.216,860.67603,836.51099,812.27197,786.99799,759.97601,731.758,703.48199,674.76703,646.27899,618.41699,590.703,562.73297,535.151,505.017,471.008,434.79001,399.30701,363.92001,331.06201,302.22601,276.34601,250.87399,226.33299,202.924,180.49899,159.17599,139.241,120.657,103.353,87.327003,72.610001,57.583,46.799999,39.164001,29.327999,17.292999,10.088,8.4230003,6.5419998,4.4450002,2.132,2.4319999
2026,1229.092,1235.105,1247.048,1258.375,1268.988,1278.79,1287.821,1296.118,1302.903,1307.806,1311.139,1313.965,1316.531,1317.021,1314.787,1310.9,1306.8101,1301.9091,1299.476,1301.1899,1305.489,1308.682,1310.964,1313.645,1316.83,1319.698,1322.361,1326.045,1323.0291,1309.8781,1290.616,1272.179,1252.557,1239.0959,1235.953,1239.4919,1241.358,1242.554,1244.3101,1246.184,1247.541,1248.442,1249.173,1245.179,1234.291,1218.37,1201.5811,1183.244,1163.41,1142.573,1120.616,1097.23,1072.8361,1046.8311,1019.005,989.99402,960.453,930.01398,901.284,875.552,851.63,827.07001,802.40302,776.77502,749.52698,721.15399,692.69202,663.797,635.00403,606.64001,578.297,549.737,521.599,490.87701,456.241,419.401,383.35101,347.43799,314.245,285.345,259.61401,234.36099,210.133,187.159,165.28799,144.633,125.077,107.525,91.903,76.935997,62.647999,49.150002,40.077999,33.424999,24.919001,14.558,9.3769999,7.316,4.993,2.4070001,2.7679999
2027,1219.2111,1226.493,1233.9399,1245.639,1256.875,1267.495,1277.345,1286.543,1295.208,1301.825,1305.693,1307.4771,1308.877,1309.9561,1309.4709,1307.1021,1303.623,1299.8719,1295.3781,1293.213,1294.897,1298.995,1302.085,1304.297,1307.017,1310.413,1313.599,1316.561,1320.543,1317.793,1304.8459,1285.738,1267.4561,1247.988,1234.609,1231.45,1234.9041,1236.675,1237.7531,1239.397,1241.183,1242.4659,1243.272,1243.894,1239.7939,1228.806,1212.788,1195.8929,1177.441,1157.484,1136.512,1114.411,1090.868,1066.303,1040.115,1012.094,982.875,953.11499,922.45398,893.45001,867.36902,843.052,818.086,792.97699,766.98102,739.495,710.95001,682.28699,653.19702,624.08398,595.203,566.21802,537.052,508.34399,477.01801,441.737,404.25699,367.62201,331.16299,297.617,268.638,243.04201,217.994,194.06599,171.51401,150.18401,130.185,110.998,94.467003,80.516998,66.598999,52.733002,40.754002,33.386002,27.712,20.528,11.835,8.1660004,5.5999999,2.7130001,3.1400001
2028,1208.394,1215.264,1223.371,1233.432,1244.8929,1256.0439,1266.676,1276.578,1285.949,1294.9871,1301.438,1304.274,1304.51,1304.485,1304.079,1302.618,1300.1121,1297.04,1293.627,1289.536,1287.639,1289.2939,1293.191,1296.182,1298.323,1301.084,1304.692,1308.2,1311.4611,1315.744,1313.259,1300.5081,1281.5439,1263.406,1244.082,1230.778,1227.6021,1230.973,1232.649,1233.611,1235.1429,1236.843,1238.052,1238.764,1239.277,1235.069,1223.976,1207.8521,1190.8409,1172.265,1152.173,1131.057,1108.799,1085.087,1060.337,1033.953,1005.723,976.27899,946.28302,915.38599,886.09198,859.64899,834.92297,809.53802,783.974,757.59698,729.85602,701.12598,672.24597,642.94598,613.49799,584.08502,554.44098,524.65503,495.36099,463.41501,427.47101,389.33099,352.09,315.06699,281.151,252.077,226.60201,201.746,178.105,155.963,135.16299,115.809,96.981003,81.460999,69.175003,56.299999,42.847,32.382,26.712999,22.014,16.149,9.1169996,6.2329998,3.039,3.556
2029,1198.179,1204.895,1213.038,1222.295,1233.301,1244.528,1255.598,1266.245,1276.203,1285.749,1295.163,1301.45,1303.2531,1301.942,1300.49,1298.598,1296.16,1293.516,1290.85,1287.7729,1284.0861,1282.455,1284.082,1287.781,1290.673,1292.745,1295.546,1299.368,1303.198,1306.761,1311.345,1309.124,1296.566,1277.74,1259.7419,1240.5551,1227.323,1224.1281,1227.417,1228.999,1229.844,1231.266,1232.88,1234.015,1234.6331,1235.038,1230.719,1219.5179,1203.2841,1186.152,1167.444,1147.213,1125.9449,1103.5229,1079.635,1054.693,1028.104,999.65601,969.97803,939.73798,908.59302,879.00098,852.18701,827.04498,801.23199,775.20502,748.44,720.43597,691.51001,662.40601,632.88599,603.09198,573.13898,542.82703,512.41101,482.522,449.94501,413.32599,374.51401,336.65601,299.05701,264.76001,235.58299,210.22099,185.549,162.188,140.44901,120.174,101.46,82.984001,68.472,57.848,46.011002,32.967999,24.014,20.042999,16.319,11.772,6.401,3.3670001,4.0240002
2030,1189.627,1195.782,1203.552,1212.613,1222.641,1233.314,1244.307,1255.297,1265.9611,1275.976,1285.699,1295.49,1301.614,1302.384,1299.522,1296.642,1293.2629,1289.8459,1287.064,1284.804,1282.064,1278.78,1277.416,1279.014,1282.514,1285.308,1287.311,1290.1541,1294.1899,1298.343,1302.208,1307.095,1305.137,1292.771,1274.0811,1256.2209,1237.1689,1224.007,1220.793,1224,1225.488,1226.217,1227.528,1229.056,1230.1169,1230.642,1230.937,1226.5081,1215.197,1198.85,1181.595,1162.755,1142.38,1120.958,1098.371,1074.302,1049.166,1022.368,993.69897,963.784,933.29498,901.89899,872.005,844.81702,819.255,793.01099,766.51703,739.35901,711.08899,681.96503,652.63098,622.88898,592.74597,562.24701,531.26398,500.21399,469.72501,436.513,399.21399,359.72501,321.245,283.064,248.383,219.09801,193.84599,169.35699,146.27299,124.936,105.183,87.106003,68.982002,55.477001,46.514,35.716,23.082001,15.64,13.369,10.62,7.3909998,3.6830001,4.5479999
2031,1181.918,1187.778,1194.433,1202.5389,1211.799,1221.912,1232.547,1243.371,1254.25,1264.95,1275.074,1284.8409,1294.666,1300.675,1301.104,1297.767,1294.4301,1290.566,1286.819,1283.963,1281.796,1279.126,1275.932,1274.619,1276.183,1279.599,1282.339,1284.298,1287.1281,1291.198,1295.4139,1299.335,1304.275,1302.365,1290.036,1271.37,1253.53,1234.494,1221.317,1218.0439,1221.16,1222.548,1223.165,1224.358,1225.767,1226.7061,1227.093,1227.2371,1222.65,1211.1801,1194.667,1177.231,1158.197,1137.6121,1115.9611,1093.125,1068.787,1043.351,1016.253,987.28998,957.07098,926.245,894.48602,864.15503,836.43201,810.25897,783.38,756.22601,728.35999,699.33002,669.40698,639.29401,608.828,577.849,546.34003,514.28198,482.25201,450.83301,417.004,379.548,340.246,302.03,264.23199,230.082,201.461,177.00101,152.964,131.15601,111.791,93.236,75.566002,59.151001,47.750999,39.889999,30.468,19.483999,14.129,11.241,7.8569999,3.9779999,5.131
2032,1175.766,1179.5811,1186.236,1193.391,1201.8361,1211.296,1221.496,1232.0959,1242.755,1253.526,1264.265,1274.5,1284.313,1294.176,1300.071,1300.158,1296.345,1292.551,1288.201,1284.124,1281.193,1279.118,1276.5179,1273.412,1272.15,1273.679,1277.0129,1279.701,1281.616,1284.433,1288.538,1292.819,1296.797,1301.791,1299.929,1287.632,1268.986,1251.161,1232.137,1218.941,1215.608,1218.634,1219.923,1220.428,1221.5031,1222.793,1223.61,1223.86,1223.8521,1219.1071,1207.474,1190.791,1173.171,1153.938,1133.137,1111.251,1088.162,1063.547,1037.806,1010.399,981.13501,950.60602,919.43402,887.30402,856.52899,828.26398,801.47198,773.953,746.13202,717.54999,687.75299,657.02502,626.12402,594.92603,563.10303,530.57599,497.435,464.418,432.06,397.60699,359.98499,320.85901,282.897,245.47099,211.843,183.879,160.20599,136.61301,116.075,98.678001,81.317001,64.046997,49.338001,40.039001,33.278,25.229,15.892,11.775,8.2629995,4.2589998,5.77
2033,1170.37,1172.9659,1177.588,1184.8361,1192.4919,1201.277,1210.939,1221.228,1231.7939,1242.2889,1252.952,1263.731,1274.08,1283.939,1293.842,1299.623,1299.37,1295.08,1290.827,1285.9919,1281.583,1278.577,1276.594,1274.063,1271.046,1269.833,1271.329,1274.5811,1277.2159,1279.088,1281.892,1286.033,1290.379,1294.415,1299.464,1297.6479,1285.384,1266.755,1248.944,1229.929,1216.712,1213.319,1216.255,1217.4449,1217.838,1218.795,1219.967,1220.662,1220.774,1220.614,1215.7111,1203.9139,1187.059,1169.252,1149.817,1128.798,1106.674,1083.329,1058.4351,1032.386,1004.667,975.09802,944.25403,912.73297,880.22803,849.00598,820.19397,792.78101,764.617,736.12598,706.82501,676.258,644.71997,613.02802,581.09302,548.422,514.87402,480.647,446.63699,413.336,378.255,340.461,301.508,263.79501,226.737,193.627,166.317,143.42599,120.277,101.006,85.573997,69.404999,52.534,39.529999,32.331001,26.669001,19.992001,12.3,8.6429996,4.5349998,6.4390001
2034,1164.592,1166.3719,1170.1379,1175.645,1183.397,1191.5551,1200.679,1210.543,1220.92,1231.452,1241.782,1252.338,1263.157,1273.618,1283.525,1293.465,1299.1331,1298.538,1293.772,1289.062,1283.74,1278.999,1275.9189,1274.028,1271.566,1268.6379,1267.476,1268.938,1272.1071,1274.689,1276.5179,1279.3101,1283.485,1287.897,1291.99,1297.094,1295.325,1283.093,1264.483,1246.6851,1227.679,1214.443,1210.99,1213.8361,1214.927,1215.207,1216.046,1217.101,1217.673,1217.647,1217.3361,1212.274,1200.313,1183.286,1165.293,1145.658,1124.421,1102.061,1078.459,1053.287,1026.9301,998.901,969.02802,937.86902,906,873.12201,841.45203,812.09601,784.06201,755.25403,726.09302,696.07397,664.737,632.39001,599.90802,567.23901,533.72101,499.151,463.83801,428.836,394.595,358.88599,320.922,282.142,244.679,207.991,175.401,148.744,126.638,103.932,85.93,72.464996,57.487,41.016998,29.716999,24.618999,20.056,14.753,8.7080002,4.8169999,7.098
