year,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
2030,150.99899,151.30099,151.81599,152.455,153.039,153.29201,153.867,154.57401,155.381,156.05499,155.73,156.069,156.46001,156.30701,155.416,151.48199,149.80099,148.61501,147.79201,147.507,147.42,147.15199,146.48,145.30499,142.15601,139.243,138.065,137.946,140.27901,141.605,141.12,138.472,135.16,133.82401,132.575,130.631,129.41,127.877,126.038,123.912,122.082,119.562,115.942,112.032,108.086,104.112,99.978996,95.706001,91.382004,87.446999,83.488998,79.763,76.792,73.932999,71.093002,67.986,65.150002,62.68,60.116001,57.470001,55.078999,53.141998,51.049,48.935001,46.981998,44.578999,42.055,39.853001,37.507999,35.013,32.186001,29.351999,26.792,24.299999,21.900999,19.488001,17.218,15.178,13.273,11.524,9.8319998,8.2810001,7,5.8670001,4.8660002,3.937,3.1630001,2.5320001,1.985,1.522,1.115,.80699998,.58099997,.40700001,.278,.183,.117,.075999998,.048,.028999999,.037
2031,149.67799,150.34,150.895,151.50301,152.209,152.842,153.132,153.733,154.459,155.278,155.95799,155.633,155.963,156.33099,156.144,155.205,151.216,149.47301,148.22501,147.34399,147.011,146.88699,146.595,145.908,144.731,141.588,138.687,137.524,137.418,139.76199,141.10201,140.629,137.99699,134.69901,133.373,132.132,130.19501,128.976,127.444,125.604,123.474,121.637,119.109,115.481,111.562,107.604,103.616,99.469002,95.181,90.843002,86.891998,82.917,79.171997,76.177002,73.291,70.421997,67.288002,64.421997,61.917999,59.318001,56.636002,54.209999,52.227001,50.088001,47.925999,45.919998,43.474998,40.91,38.66,36.271999,33.741001,30.893999,28.052,25.485001,22.996,20.607,18.219999,15.984,13.978,12.113,10.413,8.7889996,7.3150001,6.1079998,5.052,4.1300001,3.29,2.596,2.0369999,1.561,1.1670001,.83499998,.588,.412,.28,.186,.118,.075000003,.046999998,.028000001,.035999998
2032,148.515,149.054,149.94901,150.592,151.26401,152.01801,152.687,153.002,153.621,154.35899,155.18401,155.86301,155.52901,155.838,156.172,155.936,154.94,150.89,149.08501,147.782,146.854,146.48399,146.334,146.028,145.338,144.16499,141.035,138.149,137.00101,136.912,139.267,140.617,140.15601,137.537,134.252,132.933,131.698,129.76401,128.547,127.013,125.168,123.032,121.186,118.646,115.006,111.074,107.101,103.098,98.934998,94.630997,90.276001,86.305,82.311996,78.545998,75.524002,72.608002,69.708,66.543999,63.646999,61.105,58.466999,55.748001,53.283001,51.252998,49.066002,46.853001,44.792,42.301998,39.695999,37.395,34.964001,32.400002,29.538,26.694,24.127001,21.648001,19.277,16.924,14.729,12.766,10.954,9.3149996,7.7709999,6.3889999,5.2639999,4.2919998,3.4549999,2.704,2.0910001,1.603,1.199,.87400001,.60900003,.41600001,.28400001,.18799999,.122,.075000003,.045000002,.028000001,.035
2033,148.108,147.924,148.67799,149.65601,150.36099,151.07899,151.867,152.55901,152.892,153.52299,154.267,155.093,155.761,155.40601,155.67999,155.966,155.673,154.61501,150.506,148.645,147.29401,146.33,145.936,145.77299,145.463,144.776,143.61301,140.49899,137.632,136.5,136.424,138.78999,140.149,139.698,137.09,133.817,132.504,131.271,129.338,128.119,126.58,124.728,122.583,120.723,118.167,114.513,110.565,106.576,102.554,98.372002,94.050003,89.676003,85.683998,81.670998,77.880997,74.829002,71.880997,68.946999,65.752998,62.820999,60.237,57.561001,54.804001,52.297001,50.216,47.978001,45.713001,43.595001,41.056999,38.41,36.058998,33.587002,30.993,28.122999,25.284,22.724001,20.261999,17.916,15.605,13.461,11.552,9.8059998,8.2419996,6.7930002,5.5120001,4.4770002,3.5940001,2.8429999,2.181,1.65,1.234,.90100002,.639,.433,.289,.191,.123,.077,.046,.027000001,.035
2034,147.146,147.54601,147.562,148.395,149.433,150.181,150.931,151.743,152.453,152.797,153.43401,154.17799,154.993,155.64101,155.252,155.478,155.70599,155.351,154.23199,150.06799,148.162,146.776,145.78799,145.379,145.21201,144.905,144.229,143.08,139.98199,137.133,136.017,135.955,138.32899,139.696,139.25301,136.655,133.39,132.08099,130.84801,128.914,127.69,126.143,124.281,122.122,120.244,117.67,113.999,110.033,106.023,101.981,97.777,93.433998,89.041,85.026001,80.987999,77.172997,74.087997,71.105003,68.136002,64.907997,61.938,59.313999,56.594002,53.797001,51.248001,49.112,46.820999,44.500999,42.323002,39.737,37.048,34.650002,32.139999,29.523001,26.653,23.825001,21.280001,18.841999,16.531,14.272,12.191,10.351,8.6850004,7.2119999,5.8649998,4.6929998,3.7539999,2.9619999,2.2969999,1.722,1.27,.92900002,.66000003,.456,.30000001,.19499999,.125,.078000002,.048,.028000001,.034000002
2035,146.758,146.61,147.19501,147.28799,148.17799,149.257,150.037,150.811,151.63901,152.36,152.711,153.34599,154.08099,154.875,155.48801,155.052,155.22099,155.388,154.97099,153.795,149.58701,147.646,146.23599,145.235,144.823,144.659,144.362,143.69901,142.565,139.48599,136.65401,135.55299,135.50301,137.88499,139.257,138.82001,136.229,132.97,131.662,130.427,128.49001,127.256,125.698,123.823,121.647,119.747,117.151,113.459,109.472,105.441,101.374,97.148003,92.782997,88.365997,84.325996,80.260002,76.417999,73.297997,70.278,67.268997,64.005997,60.997002,58.328999,55.566002,52.726002,50.129002,47.938999,45.59,43.215,40.973,38.341,35.611,33.168999,30.627001,27.993999,25.129999,22.323999,19.802,17.396,15.129,12.934,10.932,9.1759996,7.6069999,6.2329998,4.9990001,3.9389999,3.0969999,2.395,1.816,1.329,.958,.68099999,.47099999,.31600001,.20299999,.127,.079000004,.048,.028000001,.034000002
2036,146.355,146.246,146.271,146.92799,147.077,148.008,149.118,149.92,150.709,151.548,152.274,152.625,153.252,153.965,154.72501,155.291,154.799,154.905,155.00999,154.537,153.315,149.075,147.11,145.687,144.68401,144.276,144.121,143.836,143.188,142.07001,139.009,136.194,135.106,135.067,137.453,138.82899,138.396,135.81,132.55499,131.244,130.004,128.06,126.815,125.243,123.349,121.152,119.228,116.607,112.891,108.88,104.824,100.732,96.481003,92.091003,87.649002,83.579002,79.485001,75.612,72.455002,69.393997,66.344002,63.042999,59.993999,57.278,54.470001,51.584,48.941002,46.691002,44.284,41.848999,39.544998,36.866001,34.102001,31.621,29.052999,26.410999,23.563,20.785,18.292999,15.932,13.721,11.608,9.6990004,8.0439997,6.5819998,5.3189998,4.2010002,3.2539999,2.5079999,1.897,1.404,1.0039999,.70499998,.48800001,.32800001,.214,.133,.081,.048999999,.028999999,.035
2037,145.929,145.866,145.91701,146.013,146.72301,146.912,147.871,149.00301,149.82001,150.62,151.465,152.19099,152.532,153.13901,153.817,154.53,155.03999,154.48599,154.53101,154.58,154.05901,152.802,148.541,146.565,145.14101,144.14101,143.742,143.60001,143.33,142.696,141.59399,138.55,135.75101,134.674,134.644,137.032,138.41,137.97701,135.394,132.142,130.826,129.577,127.623,126.362,124.771,122.855,120.636,118.683,116.032,112.291,108.254,104.17,100.051,95.771004,91.352997,86.883003,82.780998,78.656998,74.751999,71.553001,68.449997,65.356003,62.016998,58.924999,56.16,53.301998,50.369999,47.674999,45.363998,42.896,40.402,38.035999,35.317001,32.523998,30.007999,27.423,24.778,21.952999,19.214001,16.764999,14.461,12.324,10.308,8.5100002,6.967,5.6230001,4.4749999,3.474,2.638,1.99,1.469,1.063,.74000001,.505,.34,.222,.141,.085000001,.050000001,.029999999,.035
2038,144.992,145.45599,145.545,145.66499,145.812,146.561,146.778,147.759,148.905,149.73399,150.539,151.383,152.099,152.42,152.992,153.625,154.28101,154.73,154.11501,154.105,154.106,153.55,152.26801,147.998,146.019,144.60001,143.61,143.224,143.09599,142.841,142.22301,141.136,138.10699,135.32201,134.255,134.231,136.62,137.99699,137.563,134.979,131.726,130.40199,129.14101,127.173,125.893,124.28,122.339,120.092,118.108,115.426,111.655,107.59,103.477,99.327003,95.016998,90.567001,86.067001,81.931,77.775002,73.835999,70.594002,67.444,64.306999,60.926998,57.789001,54.972,52.063999,49.082001,46.335999,43.960999,41.431999,38.880001,36.457001,33.701,30.885,28.344,25.746,23.106001,20.315001,17.625999,15.233,13.003,10.957,9.0550003,7.381,5.96,4.737,3.7060001,2.822,2.0969999,1.544,1.113,.78500003,.53100002,.35299999,.23100001,.147,.090000004,.052999999,.029999999,.035999998
2039,144.229,144.536,145.14101,145.297,145.467,145.65199,146.429,146.668,147.66299,148.819,149.653,150.45799,151.293,151.989,152.276,152.80099,153.37801,153.972,154.36,153.69,153.633,153.59801,153.017,151.724,147.453,145.479,144.071,143.095,142.722,142.61,142.37,141.76601,140.692,137.677,134.905,133.84599,133.826,136.213,137.586,137.147,134.561,131.30299,129.96899,128.692,126.707,125.404,123.765,121.796,119.519,117.5,114.782,110.981,106.885,102.74,98.556,94.211998,89.728996,85.196999,81.026001,76.834999,72.859001,69.572998,66.376999,63.192001,59.769001,56.584999,53.714001,50.752998,47.721001,44.922001,42.481998,39.894001,37.287998,34.812,32.026001,29.195,26.632999,24.031,21.406,18.658001,16.035,13.714,11.577,9.6400003,7.8670001,6.3239999,5.0300002,3.9300001,3.016,2.247,1.6289999,1.1720001,.824,.565,.373,.23999999,.153,.093999997,.056000002,.032000002,.035999998
