year,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
2026,870.91803,871.61603,876.026,875.112,880.15002,884.62097,890.547,891.323,894.61401,894.79102,888.36298,878.42603,876.39697,874.88202,880.00702,882.67999,889.224,887.04401,893.55701,892.16998,897.27002,905.32397,916.23401,923.88098,904.789,885.74103,878.38202,876.31702,875.92603,876.06897,871.185,870.68201,869.76703,863.10602,856.16199,846.69501,835.33698,818.55298,822.51001,828.67902,834.26398,837.18799,822.17999,798.85797,776.41803,762.09998,749.38702,731.54602,715.94,700.35303,683.78003,668.75403,656.96503,641.578,625.79199,608.23297,590.54401,573.672,555.11798,534.685,514.63898,491.065,468.24899,446.23499,423.51099,402.17401,381.422,360.54999,339.40302,316.84601,294.33499,272.08099,249.16701,226.42101,204.30901,183.451,164.13,131.02699,114.406,100.739,87.005997,74.212997,62.693001,52.479,43.606998,35.915001,29.214001,23.426001,18.291,13.863,10.219,7.3759999,5.1750002,3.497,2.2820001,1.438,.88300002,.523,.29699999,.162,.154
2027,867.52502,865.63898,868.94,873.87799,873.375,878.716,883.41803,889.51501,890.41803,893.79498,894.02399,887.61401,877.64899,875.53101,873.86298,878.771,881.17902,887.42603,884.95398,891.17999,889.55603,894.45502,902.35999,913.16803,920.76398,901.70801,882.716,875.40198,873.37598,873.01398,873.177,868.31097,867.80402,866.87402,860.20099,853.23401,843.737,832.341,815.52197,819.36298,825.388,830.80499,833.54401,818.40002,794.96002,772.383,757.875,744.94299,726.88898,711.039,695.185,678.33502,663.005,650.867,635.14203,618.99902,601.08698,583.02301,565.73798,546.76599,525.91998,505.44199,481.49301,458.293,435.88199,412.78299,391.04401,369.875,348.58701,327.043,304.16501,281.38199,258.92099,235.92799,213.215,191.23,170.554,151.44501,119.887,103.66,90.316002,77.112999,64.973999,54.183998,44.741001,36.637001,29.688999,23.712,18.621,14.199,10.481,7.5229998,5.277,3.5969999,2.362,1.499,.91799998,.54799998,.315,.17299999,.17399999
2028,860.93701,862.48102,863.047,866.85901,872.18402,871.98401,877.547,882.414,888.63098,889.62097,893.047,893.28699,886.84601,876.79797,874.52698,872.65002,877.29498,879.414,885.362,882.61798,888.59802,886.78601,891.54199,899.35199,910.10498,917.68701,898.68597,879.76202,872.49597,870.50201,870.16101,870.33197,865.47302,864.95203,863.99597,857.29999,850.297,840.75702,829.30603,812.43597,816.14301,822.00098,827.22803,829.76099,814.45801,790.88098,768.15002,753.42999,740.25299,721.96399,705.84198,689.70099,672.55701,656.90399,644.39203,628.302,611.78003,593.487,575.01703,557.28302,537.86102,516.578,495.651,471.31699,447.72299,424.90399,401.422,379.26901,357.668,335.95901,314.01901,290.84698,267.83899,245.23,222.23199,199.63,177.849,157.43201,138.617,108.706,92.987,80.093002,67.554001,56.192001,46.226002,37.615002,30.308001,24.117001,18.864,14.469,10.746,7.7249999,5.388,3.6730001,2.434,1.5549999,.95999998,.57099998,.33000001,.183,.191
2029,855.15399,856.11401,859.96002,861.026,865.21503,870.82501,870.84698,876.56897,881.55402,887.85101,888.88898,892.32397,892.52899,886.00201,875.80902,873.33197,871.19897,875.55499,877.38202,883.04999,880.07501,885.85901,883.91699,888.58502,896.34497,907.07898,914.66699,895.73297,876.87701,869.65399,867.685,867.354,867.521,862.65802,862.112,861.12,854.38599,847.33301,837.73297,826.21399,809.276,812.82703,818.49799,823.51202,825.81299,810.33197,786.59802,763.69202,748.73297,735.28601,716.73798,700.32703,683.88,666.42102,650.42102,637.508,621.03003,604.10303,585.39502,566.48297,548.26703,528.37,506.63501,485.241,460.51199,436.51401,413.27899,389.405,366.82401,344.78299,322.65302,300.34299,276.922,253.75,231.067,208.142,185.728,164.231,144.161,125.74,97.594002,82.514,70.211998,58.464001,47.973999,38.894001,31.143999,24.641001,19.205999,14.673,10.964,7.9310002,5.5409999,3.756,2.49,1.605,.99599999,.597,.34400001,.193,.207
2030,849.91803,850.54999,853.672,857.99402,859.42902,863.89502,869.71399,869.89697,875.73199,880.79602,887.13599,888.18402,891.58197,891.69702,885.02399,874.63,871.90002,869.487,873.552,875.10797,880.53497,877.37903,883.02197,881.00403,885.63,893.37598,904.112,911.71698,892.85101,874.05902,866.87097,864.91602,864.58398,864.73602,859.85797,859.276,858.23401,851.448,844.33002,834.65399,823.04901,806.02502,809.401,814.862,819.638,821.68103,806,782.08801,758.98602,743.76398,730.02197,711.19397,694.47498,677.70001,659.90302,643.53302,630.19202,613.30103,595.93103,576.77399,557.38599,538.66302,518.27197,496.06699,474.194,449.06,424.64801,400.98599,376.70599,353.69,331.21201,308.686,286.04901,262.439,239.17799,216.49899,193.72701,171.58299,150.459,130.838,112.942,86.681999,72.388,60.810001,49.955002,40.400002,32.231998,25.346001,19.643999,14.955,11.133,8.1029997,5.697,3.869,2.55,1.6440001,1.03,.62199998,.361,.20100001,.21699999
2031,841.67499,845.51703,848.18201,851.76501,856.43799,858.14502,862.81403,868.78497,869.08301,874.99298,880.10101,886.44702,887.46002,890.76599,890.72998,883.854,873.21503,870.20801,867.51501,871.30798,872.63202,877.86798,874.58698,880.14099,878.09302,882.71198,890.46503,901.21399,908.83899,890.03497,871.29901,864.13501,862.18298,861.83899,861.966,857.06299,856.42999,855.323,848.47101,841.26898,831.50201,819.79102,802.66602,805.84399,811.06897,815.58099,817.34003,801.43402,777.323,754.00098,738.492,724.43103,705.30798,688.25598,671.13098,652.974,636.20697,622.40997,605.06799,587.21899,567.57898,547.69,528.43799,507.534,484.845,462.47501,436.92801,412.09201,387.98801,363.29599,339.84698,316.95401,294.07401,271.17001,247.44901,224.177,201.58099,179.045,157.26401,136.623,117.585,100.365,76.115997,62.742001,51.999001,42.101002,33.507999,26.254999,20.225,15.313,11.361,8.2379999,5.829,3.984,2.6300001,1.687,1.058,.64300001,.37599999,.212,.23100001
2032,835.92297,837.47998,843.22101,846.33099,850.25403,855.18799,857.09601,861.91199,867.98901,868.36499,874.31799,879.42999,885.73798,886.66101,889.81598,889.573,882.45001,871.54401,868.258,865.30402,868.86401,870.005,875.104,871.75098,877.26398,875.21899,879.84998,887.62299,898.38599,906.026,887.27802,868.58698,861.43597,859.47601,859.10901,859.20001,854.25897,853.56201,852.37299,845.43799,838.13501,828.25702,816.42297,799.17499,802.13202,807.09497,811.31702,812.76398,796.60797,772.27502,748.71002,732.89301,718.49298,699.05103,681.64502,664.14398,645.60199,628.41302,614.11902,596.289,577.92401,557.77399,537.36401,517.56097,496.12601,472.93701,450.05801,424.08701,398.814,374.25699,349.15799,325.29999,302.035,278.86099,255.763,232.009,208.80901,186.381,164.17599,142.87,122.848,104.551,88.178001,66.037003,53.692001,43.858002,34.946999,27.318001,20.969999,15.782,11.646,8.4169998,5.9330001,4.0809999,2.7130001,1.743,1.087,.662,.38999999,.221,.244
2033,829.448,831.914,835.26001,841.42297,844.86298,849.039,854.16199,856.21698,861.138,867.28802,867.70697,873.664,878.73999,884.95502,885.729,888.67603,888.18298,880.78802,869.61401,866.07001,862.89502,866.271,867.28302,872.297,868.91602,874.42102,872.401,877.05701,884.84998,895.62402,903.271,884.56598,865.91199,858.763,856.78497,856.38397,856.42603,851.43103,850.65302,849.36603,842.33002,834.90802,824.89899,812.922,795.534,798.24298,802.91803,806.82001,807.92297,791.49103,766.91199,743.08801,726.94098,712.17798,692.39502,674.60901,656.70697,637.75201,620.10303,605.27301,586.91602,568.008,547.328,526.37402,506,484.01599,460.31299,436.90701,410.49799,384.776,359.771,334.29199,310.06699,286.491,263.09698,239.883,216.181,193.13901,170.97501,149.218,128.53,109.29,91.908997,76.542999,56.567001,45.320999,36.435001,28.516001,21.839001,16.379999,12.016,8.6370001,6.0700002,4.1599998,2.783,1.8,1.124,.68000001,.40099999,.229,.257
2034,825.30103,825.612,829.76001,833.51801,839.995,843.68103,848.04199,853.30499,855.46301,860.45502,866.64398,867.07098,872.98999,877.97498,884.03998,884.60901,887.30499,886.53601,878.86902,867.44897,863.685,860.33698,863.58301,864.51703,869.49103,866.117,871.63397,869.65002,874.33099,882.14203,892.91901,900.56097,881.89099,863.26099,856.10602,854.09802,853.64899,853.62799,848.56598,847.68903,846.28497,839.13,831.56897,821.40802,809.26898,791.71997,794.15503,798.51501,802.065,802.79199,786.05701,761.21399,737.11298,720.612,705.46002,685.31097,667.11902,648.78998,629.38702,611.23999,595.83099,576.92102,557.44702,536.21503,514.698,493.73199,471.18201,446.94901,422.99701,396.142,369.97699,344.548,318.733,294.20599,270.392,246.858,223.61301,200.05,177.263,155.483,134.32001,114.42,96.142998,79.844002,65.615997,47.807999,37.688999,29.761,22.823,17.08,12.487,8.9250002,6.2379999,4.263,2.842,1.851,1.163,.70599997,.414,.236,.26800001
2035,816.56299,821.61401,823.52197,828.06702,832.13202,838.84302,842.70898,847.20697,852.56897,854.79797,859.82898,866.02002,866.414,872.242,877.078,882.93701,883.258,885.677,884.63202,876.71503,865.08502,861.151,857.68201,860.849,861.75,866.71802,863.37097,868.91199,866.96399,871.66998,879.48901,890.258,897.88501,879.23901,860.625,853.45203,851.40302,850.89203,850.78998,845.64203,844.65002,843.10999,835.81403,828.09399,817.76202,805.43597,787.70502,789.841,793.85199,797.01599,797.33197,780.27197,755.14899,730.75098,713.87097,698.30103,677.76202,659.13702,640.34198,620.45398,601.771,585.75201,566.263,546.20099,524.39502,502.29501,480.716,457.58099,432.79901,408.285,380.987,354.40399,328.59601,302.513,277.75699,253.786,230.196,207.006,183.683,161.27499,140.03,119.639,100.714,83.574997,68.491997,55.490002,39.803001,30.813999,23.841999,17.868,13.036,9.2869997,6.4549999,4.388,2.9170001,1.892,1.198,.73100001,.43000001,.245,.278
2036,813.17401,813.04303,819.58398,821.87799,826.71899,831.01202,837.896,841.89502,846.48901,851.91803,854.18701,859.22198,865.37701,865.68298,871.36401,875.995,881.60303,881.65399,883.79498,882.492,874.36401,862.57397,858.52197,854.98499,858.117,859.01703,863.99902,860.69,866.25598,864.34302,869.065,876.88397,887.63202,895.23199,876.60101,857.99298,850.79102,848.68402,848.09601,847.89801,842.64697,841.51801,839.82098,832.36499,824.46198,813.935,801.40198,783.46997,785.27399,788.90399,791.64801,791.52399,774.11798,748.69299,723.97498,706.68799,690.672,669.71802,650.62097,631.32202,610.90997,591.66101,575.00598,554.91498,534.237,511.83701,489.13501,466.92401,443.17899,417.82999,392.755,365.04001,338.086,311.96301,285.68799,260.78699,236.745,213.186,190.15401,167.19501,145.32201,124.795,105.372,87.603996,71.740997,57.964001,46.23,32.582001,24.709999,18.686001,13.653,9.7060003,6.7249999,4.546,3.006,1.944,1.227,.75400001,.44600001,.25400001,.292
2037,810.19598,809.78802,811.07703,817.98401,820.56799,825.62799,830.09198,837.10199,841.19598,845.85498,851.32001,853.59497,858.59399,864.65997,864.82202,870.29999,874.685,880.01898,879.797,881.67999,880.15698,871.86499,859.96997,855.84998,852.28802,855.41602,856.33801,861.34399,858.07501,863.664,861.78003,866.50702,874.31299,885.03101,892.59497,873.96802,855.35498,848.10901,845.92999,845.24799,844.93298,839.56201,838.27698,836.40002,828.76202,820.65399,809.90997,797.146,778.98798,780.42902,783.64301,785.93799,785.34399,767.56702,741.81897,716.75598,699.03601,682.54602,661.13898,641.53302,621.69,600.72803,580.89001,563.57001,542.85199,521.53699,498.52301,475.19699,452.32599,427.95401,402.039,376.42099,348.34,321.082,294.724,268.34201,243.382,219.35699,195.93401,173.185,150.75101,129.60001,109.995,91.727997,75.264,60.77,48.339001,37.880001,26.171,19.393,14.3,10.181,7.0409999,4.744,3.1199999,2.0079999,1.263,.773,.461,.26499999,.30399999
2038,800.89001,806.93402,807.875,809.526,816.70599,819.50702,824.73102,829.31897,836.41901,840.57703,845.27301,850.74298,852.98199,857.89301,863.81299,863.77802,869.01099,873.125,878.18298,877.70697,879.36902,877.67603,869.27197,857.32098,853.177,849.62299,852.76898,853.72198,858.75598,855.52399,861.12903,859.263,863.98499,871.76898,882.44501,889.96002,871.32703,852.69397,845.38898,843.12201,842.328,841.87903,836.36499,834.90198,832.823,824.97803,816.64301,805.65802,792.63898,774.22998,775.27502,778.04401,779.85901,778.763,760.586,734.48999,709.06201,690.88,673.87299,651.97498,631.82001,611.40698,589.87201,569.41901,551.40503,530.034,508.06,484.41,460.43701,436.88501,411.88,385.42099,359.30399,330.923,303.44101,276.93301,250.533,225.606,201.703,178.545,156.243,134.528,114.309,95.823997,78.870003,63.806999,50.724998,39.646999,30.455999,20.575001,14.862,10.679,7.3969998,4.9759998,3.263,2.089,1.307,.79900002,.47400001,.273,.31600001
2039,798.487,797.76898,805.07202,806.36298,808.28601,815.66998,818.63202,823.97699,828.65503,835.81598,840.01001,844.70898,850.14203,852.29498,857.06201,862.78198,862.50897,867.47198,871.315,876.11603,875.42297,876.91199,875.09998,866.63501,854.67102,850.53497,847.00897,850.18298,851.17102,856.229,853.02899,858.64099,856.78101,861.48798,869.23901,879.86298,887.31598,868.66101,849.99701,842.617,840.24298,839.31702,838.71198,833.03601,831.37097,829.06598,820.992,812.40399,801.15198,787.849,769.16498,769.78601,772.078,773.37903,771.74103,753.13501,726.66803,700.85101,682.16602,664.60101,642.17401,621.44,600.43201,578.29901,557.20599,538.46698,516.42102,493.76199,469.45099,444.80701,420.56699,394.94699,367.987,341.435,312.83701,285.21799,258.64801,232.327,207.539,183.888,161.16,139.505,118.726,99.646004,82.446999,66.912003,53.301998,41.639999,31.906,23.964001,15.793,11.114,7.77,5.2350001,3.427,2.1860001,1.3609999,.82700002,.49000001,.28099999,.32600001
2040,792.87299,795.48199,795.96899,803.60101,805.15399,807.28101,814.81799,817.89801,823.32898,828.06897,835.263,839.46002,844.12299,849.46997,851.48199,856.05103,861.52899,860.99402,865.68701,869.27698,873.85797,872.99597,874.36298,872.48102,863.99902,852.05298,847.94702,844.45801,847.66302,848.68298,853.76001,850.58197,856.19,854.32703,859.00897,866.71503,877.27502,884.64801,865.95898,847.24902,839.77502,837.27698,836.198,835.41602,829.55499,827.664,825.10699,816.77899,807.91101,796.36499,782.75,763.77002,763.93903,765.71997,766.466,764.24701,745.18402,718.32202,692.08002,672.85303,654.685,631.70203,610.367,588.73602,565.97998,544.21802,524.72601,501.98001,478.60699,453.61099,428.29001,403.375,377.18399,349.78601,322.875,294.14899,266.48401,239.948,213.814,189.299,166.071,143.978,123.194,103.563,85.794998,69.999001,55.938,43.791,33.539001,25.131001,18.413,11.829,8.0959997,5.506,3.6099999,2.3,1.427,.86299998,.50800002,.29100001,.33899999
